Senas ID,Senas autorius,Senas pavadinimas,Sena vieta,Patalpa,Lentyna,Pozicija,Perskaityta autorius,Perskaityta pavadinimas,Panašumas,Pasitikėjimas,Šaltinis,Viršelio nuotrauka,Pastaba
K01793,,Paskutinės pasaulio paslaptys,"Medinė lentyna, 6 lentyna (sveikata, gamta)",Žagarinė salonas,38,29,,Paskutinės pasaulio paslaptys,1,0.9,spine,,nugarėlėje Reader's Digest ženklas
K01794,,Žūklės enciklopedija,"Medinė lentyna, 6 lentyna (sveikata, gamta)",Žagarinė salonas,38,30,,Žūklės enciklopedija,1,0.9,spine,,
K01795,,Атлас тибетской медицины,"Medinė lentyna, 6 lentyna (sveikata, gamta)",Žagarinė salonas,38,31,,Атлас тибетской медицины,1,0.9,spine,,geltoname dėkle; ant dėklo „Свод иллюстраций к тибетскому медицинскому трактату XVII века «Голубой берилл»“; greta matyti paties tomo viršelis
K01681,,Polinezijos salos,"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,8,Saulius Norkevičius,Polinezijos salos,1,0.9,spine,,
K01683,,Through My Father's Eyes (Revised Edition),"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,13,,Jerusalem Through My Father's Eyes,0.67,0.9,spine,,ant nugarėlės nurodyta Revised Edition
K01684,,Israel Then & Now,"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,15,,Israel Then & Now,1,0.8,spine,,
K01688,,Sardegna: Between Legend and History,"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,16,,Athens between Legend and History,0.8,0.8,spine,,
K01687,,Journey in Venetia,"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,17,,Journey in Venetia,1,0.9,spine,,"aukšta balta knyga, pasvirusi"
K01689,,A Pinch of Sicily (?),"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,19,,"""Pinch"" of Sicily",1,0.7,spine,,
K01690,,Living on the Edge: Leonardo's Florence (?),"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,21,,Living on the Edge in Florence,0.89,0.6,spine,,"tamsi nugarėlė, užrašas įžambus ir blankus"
K01692,,Mallorca: la isla de mil caras,"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,28,,Mallorca. La isla de las mil caras,0.89,0.8,spine,,ant nugarėlės žyma „Español“
K00674,,The Golden Book of the Châteaux of the Loire,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,31,,The Châteaux of the Loire,0.73,0.5,spine,,ryškiai raudona pasvirusi knyga; ant nugarėlės matoma tik „…of the Châteaux of the Loire“
K01695,,The Golden Book of the Châteaux of the Loire (English Edition),"Medinė lentyna, 1 lentyna (kelionės)",Žagarinė salonas,39,33,,The Golden Book of the Châteaux of the Loire,0.88,0.6,spine,,"raudona nugarėlė, apačioje „English Edition“; pavadinimo pabaiga neįskaitoma"
K00675,Aleksandras Guobys; Antanas Saulaitis,Lietuvių misijos Amazonėje,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,36,"Aleksandras Guobys, Antanas Saulaitis",Lietuvių misijos Amazonėje,1.15,0.9,spine,,
K00677,,"One Nation: America Remembers September 11, 2001","Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,38,,"One Nation. America Remembers September 11, 2001",1,0.9,spine,,tamsiai mėlyna odinė nugarėlė su auksuotais raštais
K00678,,Золото Колумбии,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,40,,Золото Колумбии,1,0.7,spine,,knyga pastatyta apversta
K00680,John Noble Wilford,The Mapmakers,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,41,John Noble Wilford,The Mapmakers,1.15,0.9,spine,,
K00679,,Vietnam,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,46,,Vietnam,1,0.9,spine,,ant nugarėlės „Pull-out city map“
K00681,Sorj Chalandon (?),Pažadas,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,48,Sorj Chalandon,Pažadas,1.15,0.9,spine,,
K00683,F. Batmanghelidj,Jūsų kūnas šaukiasi vandens,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,39,53,Dr. F. Batmanghelidj,Jūsų kūnas šaukiasi vandens,1.15,0.6,spine,,dešinysis lentynos galas; matoma tik pavadinimo pradžia „Jūsų kū…“
K01708,,Lietuvos tapyba (2 egz.),"Medinė lentyna, 2 lentyna (dailės albumai)",Žagarinė salonas,40,1,,Lietuvos tapyba,0.8,0.9,spine,,žalios spalvos raidės; albumas
K01709,,Mikalojus Konstantinas Čiurlionis (albumas),"Medinė lentyna, 2 lentyna (dailės albumai)",Žagarinė salonas,40,5,,Mikalojus Konstantinas Čiurlionis,0.86,0.9,spine,,"baltas viršelis, albumas"
K01711,,Kazys Šimonis (albumas),"Medinė lentyna, 2 lentyna (dailės albumai)",Žagarinė salonas,40,8,,Kazys Šimonis,0.8,0.9,spine,,"žalia nugarėlė, apačioje Vagos ženklas"
K01712,Craig Foster; Ross Frylinck,Underwater Wild,"Medinė lentyna, 2 lentyna (dailės albumai)",Žagarinė salonas,40,9,"Craig Foster, Ross Frylinck",Underwater Wild,1.15,0.9,spine,,
K01713,,Petras Repšys (monografija),"Medinė lentyna, 2 lentyna (dailės albumai)",Žagarinė salonas,40,11,,Petras Repšys,0.8,0.9,spine,,mėlynas viršelis su graviūra
K01716,Mikalojus Vilutis,Tortas,"Medinė lentyna, 2 lentyna (dailės albumai)",Žagarinė salonas,40,15,Mikalojus Vilutis,Tortas,1.15,0.9,spine,,"juoda nugarėlė, geltonas pavadinimas"
K01717,,Lietuvių grafika,"Medinė lentyna, 2 lentyna (dailės albumai)",Žagarinė salonas,40,16,,Lietuvių grafika 1971–1974,0.67,0.9,spine,,
K00691,,Lietuvos sakralinė dailė / Sacred Art of Lithuania,"Spinta E (P.L. Biblioteka), 4 lentyna",Žagarinė salonas,40,17,,Lietuvos sakralinė dailė / Sacred Art of Lithuania,1,0.9,spine,,"raudona nugarėlė, apačioje tomo numeris „I“"
K00694,,Pocket World in Figures (2013 Edition),"Spinta E (P.L. Biblioteka), 4 lentyna",Žagarinė salonas,40,28,,Pocket World in Figures 2013 Edition,1,0.9,spine,,
K00685,,Didžiosios praeities paslaptys,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,43,6,,Didžiosios praeities paslaptys,1,0.9,spine,,nugarėlės apačioje „Reader's Digest“ ženklas
K00688,,Tūkstantmečio pranašystės,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,43,7,Paul Roland,Tūkstantmečio pranašystės,1,0.9,spine,,
K00684,,Fairy Tales of Ireland,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,43,8,W. B. Yeats,Fairy Tales of Ireland,1,0.9,spine,,
K00687,,Išsamus augalų ir gyvūnų žinynas,"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,43,10,"Eisenreich, Handel, Zimmer",Išsamus augalų ir gyvūnų žinynas,1,0.9,spine,,
K00642,V. Pranulis; A. Pajuodis; S. Urbonavičius; R. Virvilaitė,Marketingas,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,11,"Vytautas Pranulis, Arvydas Pajuodis, Sigitas Urbonavičius, Regina Virvilaitė",Marketingas,1.15,0.9,spine,,
K00643,Peter Fisk,Rinkodaros genijus,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,12,Peter Fisk,Rinkodaros genijus,1.15,0.9,spine,,
K00645,,Lietuvos laukinės gamtos fotografija 2011,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,15,,Lietuvos laukinės gamtos fotografija 2010,0.8,0.9,spine,,
K00646,,Jūros knyga: Baltijos jūros pasauliai,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,17,,Jūros knyga. Baltijos jūros pasauliai,1,0.9,spine,,
K00647,Algimantas Šimaška,Pasižvalgymai po Lietuvą,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,19,Algimantas Semaška,Pasižvalgymai po Lietuvą,1,0.9,spine,,
K00648,,XX a. lietuvių dailės istorija,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,20,,XX a. lietuvių dailės istorija,1,0.9,spine,,nugarėlė gerokai apsitrynusi
K00649,Jurgis Bučas,Kuršių nerijos nacionalinis parkas,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,22,Jurgis Bučas,Kuršių nerijos nacionalinis parkas,1.15,0.9,spine,,ant viršutinio krašto: „Kultūros paveldas Lietuvos nacionaliniuose parkuose. I tomas“
K00651,Marius Jovaiša,Neregėta Lietuva,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,24,Marius Jovaiša,Neregėta Lietuva,1.15,0.9,spine,,
K00652,,Lietuva,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,25,,Lietuva,1,0.9,spine,,tamsiai žalsva nugarėlė su sidabrinėmis raidėmis
K00653,,Didysis kelių atlasas,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,26,,Didysis kelių atlasas,1,0.9,spine,,
K00654,,Šalčininkų kraštas,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,27,,Šalčininkų kraštas,1,0.9,spine,,
K00656,,Kretinga,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,28,,Kretinga,1,0.9,spine,,balta nugarėlė
K00655,,Gamta,"Spinta E (P.L. Biblioteka), 1 lentyna",Žagarinė salonas,43,29,,Gamta,1,0.5,spine,,"tamsiai žalia nugarėlė, blankus įspaustas užrašas"
K00695,Tom Stevenson,The New Sotheby's Wine Encyclopedia,"Spinta E (P.L. Biblioteka), 4 lentyna",Žagarinė salonas,44,3,Tom Stevenson,The New Sotheby's Wine Encyclopedia,1.15,0.9,spine,,tamsiai raudona odinė nugarėlė su auksuotais ornamentais
K00696,Franz Böhmig,Sodo tvarkymas ir priežiūra,"Spinta E (P.L. Biblioteka), 4 lentyna",Žagarinė salonas,44,5,Franz Böhmig,Sodo tvarkymas ir priežiūra,1.15,0.9,spine,,
K00697,,Medžiai ir krūmai parkams bei sodyboms,"Spinta E (P.L. Biblioteka), 4 lentyna",Žagarinė salonas,44,6,Mindaugas Navasaitis,Medžiai ir krūmai parkams bei sodyboms,1,0.9,spine,,
K00658,Edward C. Smith,Svajonių daržas,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,7,Edward C. Smith,Svajonių daržas,1.15,0.9,spine,,
K00659,,Sodo gėlės,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,8,"Berndas Hertlė, Peteris Kyrmejeris, Mariona Nikig",Sodo gėlės,1,0.7,spine,,"autorių pavardės sulietuvintos, smulkus šriftas"
K00660,,Lietuvos paukščiai: pažinimo vadovas,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,9,,Lietuvos paukščių pažinimo vadovas,0.75,0.9,spine,,autorius ant nugarėlės nematyti
K00479,Sun Tzu,Karo menas,"Spinta C, 7 lentyna (apatinė)",Žagarinė salonas,44,11,Sun Zi,Karo menas,1.15,0.9,spine,,
K00663,,Sodo augalai: žinynas,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,20,,Sodo augalai. Žinynas,1,0.9,spine,,"geltona nugarėlė, apačioje „Wolf“"
K00665,Mindaugas Navasaitis,Dendrologija,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,21,Mindaugas Navasaitis,Dendrologija,1.15,0.9,spine,,
K00667,,Sodo knyga,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,22,,Sodo knyga,1,0.9,spine,,šviesiai žalia nugarėlė su nuotraukomis; autorius ant nugarėlės nenurodytas
K00668,Ehrenfried Kluckert,European Garden Design: From Classical Antiquity to the Present Day,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,23,Ehrenfried Kluckert,European Garden Design: From Classical Antiquity to the Present Day,1.15,0.9,spine,,
K00669,Diarmuid Gavin; Terence Conran,Outdoors,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,24,"Diarmuid Gavin, Terence Conran",Outdoors,1.15,0.9,spine,,
K00670,Günter Nitschke,Japanese Gardens,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,25,Günter Nitschke,Japanese Gardens,1.15,0.9,spine,,
K00671,,Немецкая овчарка,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,26,,Немецкая овчарка. Энциклопедия,0.8,0.9,spine,,Royal Canin / Aniwa leidinys
K00672,Mindaugas Navasaitis ir kt.,Lietuvos dendroflora,"Spinta E (P.L. Biblioteka), 2 lentyna",Žagarinė salonas,44,27,"Mindaugas Navasaitis, Remigijus Ozolinčius, Domas Smaliukas, Jūratė Balevičienė",Lietuvos dendroflora,1,0.9,spine,,
K01800,Adam Perry Lang,Charred & Scruffed,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,2,Adam Perry Lang,Charred & Scruffed,1.15,0.9,spine,,
K01801,,Kasdienė ir šventinė duona,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,4,,Kasdienė ir šventinė duona,1,0.8,spine,,smėlio spalvos nugarėlė
K01804,,Kokteiliai ir gėrimai,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,6,,Kokteiliai ir gėrimai,1,0.7,spine,,"plona knyga, nugarėlė iš dalies užstota"
K01805,Paolo Petroni,Ricette della Cucina Toscana,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,8,Paolo Petroni,Ricette della Cucina Toscana,1.15,0.9,spine,,
K01806,Marie Tegnér (?),5:2 dieta moterims,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,9,Marie Tegnér,5:2 dieta moterims,1.15,0.9,spine,,
K01807,,Gaivinantys gėrimai,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,10,,Salotos ir gaivinantys gėrimai,0.8,0.9,spine,,
K01808,Julia Child (Джулия Чайлд),Уроки французской кухни,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,11,Джулия Чайлд,Основы классической французской кухни,0.72,0.9,spine,,nugarėlės apačioje rašytinis „Bon appétit“
K01811,,Greek Cookery & Wines,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,13,,Greek Cookery & Wines,1,0.8,spine,,autorių pavardės nugarėlės viršuje neįskaitomos
K01812,,Pasaulio puodai,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,15,Vytaras Radzevičius,Pasaulio puodai,1,0.9,spine,,
K00676,,Nestoro maistas (?),"Spinta E (P.L. Biblioteka), 3 lentyna",Žagarinė salonas,45,16,Guoda Azguridienė,Maistas,0.67,0.9,spine,,
K01809,Elžbieta Monkevič,Salotos,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,18,,Salotos,1,0.8,spine,,raudona nugarėlė
K01816,,Кулинарная мудрость,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,19,Джулия Чайлд,Кулинарная мудрость,1,0.9,spine,,nugarėlės apačioje rašytinis „Voilà!“
K01815,Dagmar von Cramm (?),"Stilingos puotos, priėmimai, vakarėliai...","Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,20,Dagmar von Cramm,"Stilingos puotos, priėmimai, vakarėliai...",1.15,0.9,spine,,
K01817,,Grilis: valgiai po atviru dangum,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,21,Cindy Burda,Grilis. Vaišės po atviru dangum,0.75,0.9,spine,,
K01818,Cindy Burda,Mediterranean Cuisine: Italy,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,22,,Mediterranean Cuisine: Italy,1,0.9,spine,,
K01819,,Oginskių dvaro virtuvė,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,23,Rimvydas Laužikas,Oginskių dvaro virtuvėje,0.67,0.7,spine,,"nugarėlėje keli autoriai: Rimvydas Laužikas, Liutauras Čerpackas(?), Jarosław Dumanowski, Arvydas Pacevičius — pavardės smulkios"
K01820,,The Pizza & Pasta Cookbook,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,24,,The Pizza & Pasta Cookbook,1,0.9,spine,,
K01821,,Taste Vietnam: The Morning Glory Cookbook,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,25,,Taste Vietnam. The Morning Glory Cookbook,1,0.9,spine,,
K01822,,Didžioji lietuvių valgių knyga,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,26,,Didžioji lietuvių valgių knyga,1,0.9,spine,,
K01823,Ferran Adrià,The Family Meal: Home Cooking with Ferran Adrià,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,27,Ferran Adrià,The Family Meal. Home Cooking with Ferran Adrià,1.15,0.9,spine,,
K01824,,Das Tiroler Schnaps Buch,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,28,,Das Tiroler Schnaps Buch,1,0.9,spine,,mėlyna nugarėlė
K01826,James Peterson (Джеймс Петерсон),Моя первая кулинарная книга,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,30,Джеймс Петерсон,Моя первая кулинарная книга,1.15,0.9,spine,,
K01827,Henrietta Green,Country Foods,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,32,Henrietta Green,Country Foods,1.15,0.9,spine,,
K01828,Deborah Krasner,The New Outdoor Kitchen,"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,33,Krasner,The New Outdoor Kitchen,1.15,0.9,spine,,
K01803,,Parduotos rungtynės (I dalis),"Medinė lentyna, 7 lentyna (kulinarija)",Žagarinė salonas,45,35,,Parduotos rungtynės. I dalis,1,0.8,spine,,guli plokščiai ant kitų knygų viršaus; autoriaus nesimato
K01829,,"Golf Digest: Golf's Greatest Players, Courses and Voices","Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,1,,"Golf Digest. Golf's Greatest Players, Courses and Voices",1,0.9,spine,,"žalia nugarėlė, kairiojo skyriaus pirma knyga"
K01830,,"Golf in Portugal: alle Plätze, alle Daten","Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,2,,"Golf in Portugal – alle Plätze, alle Daten",1,0.8,spine,,tamsiai žalia nugarėlė
K01831,,Теннис,"Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,8,Аранта Санчес Викарио,Теннис,1,0.7,spine,,balta nugarėlė
K01832,Charles Applewhaite (?),Teniso vadovas,"Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,9,Charles Applewhaite,Teniso vadovas,1.15,0.8,spine,,
K01836,,From Gutterballs to Strikes,"Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,10,,From Gutterballs to Strikes,1,0.7,spine,,"boulingo knyga, tamsi nugarėlė"
K01837,Bob Rotella,The Golfer's Mind,"Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,11,Dr. Bob Rotella,The Golfer's Mind,1.15,0.8,spine,,
K01833,,1000 gamtos stebuklų,"Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,13,,1000 gamtos stebuklų,1,0.9,spine,,
K01834,,Mokslas ir visata,"Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,14,,Mokslas ir visata,1,0.8,spine,,tamsiai žalia nugarėlė su auksiniu įrašu
K01835,Juozas Virbickas,Lietuvos žuvys,"Medinė lentyna, 8 niša (golfas, sportas)",Žagarinė salonas,46,15,J. Virbickas,Lietuvos žuvys,1.15,0.9,spine,,
K01839,,"Namai, pilni gėlių: kambarinių augalų žinynas","Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,17,,Namai pilni gėlių. Kambarinių augalų žinynas,1,0.9,spine,,"balta knyga, guli pakrypusi"
K01842,Erich Hoyt (?),Whale Rescue,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,19,,Whale Rescue,1,0.6,spine,,mėlyna nugarėlė viršutinėje dešiniojo skyriaus lentynėlėje
K01840,Vincentas Urbonas (?),Lietuvos grybų atlasas,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,20,Vincentas Urbonas,Lietuvos grybų atlasas,1.15,0.9,spine,,
K01841,Davidas Attenborough (Дэвид Эттенборо),Жизнь на Земле,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,23,Дэвид Эттенборо,Жизнь на Земле,1.15,0.9,spine,,tamsiai raudona nugarėlė
K01844,Rocco Mediate; John Feinstein,Are You Kidding Me?,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,30,"Rocco Mediate, John Feinstein",Are You Kidding Me?,1.15,0.8,spine,,žalia nugarėlė
K01845,,Garden Birds,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,31,Steve Setford,Garden Birds,1,0.8,spine,,
K01846,Dr. Bruce Fogle,Dog (DK),"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,33,Dr. Bruce Fogle,Dog dog,0.82,0.8,spine,,
K01848,,Mažasis pasaulio atlasas,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,34,,Mažasis pasaulio atlasas,1,0.8,spine,,"apatinė dešiniojo skyriaus lentynėlė, knygos guli krūvoje"
K01849,,Birds of Britain and Europe (RSPB),"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,35,Rob Hume,Birds of Britain and Europe,0.89,0.9,spine,,
K01850,Petras Kurlavičius (?),Vadovas Lietuvos paukščiams pažinti,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,36,Petras Kurlavičius,Vadovas Lietuvos paukščiams pažinti,1.15,0.8,spine,,"autoriaus pavardė nugarėlėje smulki, skaitoma nevienareikšmiškai"
K01852,,Lietuvos raudonoji knyga,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,37,,Lietuvos raudonoji knyga,1,0.9,spine,,tamsiai raudona nugarėlė
K01853,,Gyvoji gamta,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,38,,Gyvoji gamta,1,0.9,spine,,kreminė nugarėlė
K01854,Sarah Whitehead (?),Clever Dog!,"Medinė lentyna, 9 niša (gamta, gyvūnai)",Žagarinė salonas,46,40,Gwen Bailey,Clever Dog!,1,0.8,spine,,"balta nugarėlė, paskutinė dešinėje"
